Plant_ID,Location,Energy_Source,Timestamp,Year,Month,Day,Hour,Installed_Capacity_MW,Energy_Produced_MWh,Efficiency_%,Temperature_C,Wind_Speed_mps,Solar_Irradiance_Wm2,Downtime_Hours,Maintenance_Cost,Voltage_V,Current_A,Power_Factor,Frequency_Hz,Humidity_%,Pressure_hPa,Grid_Status,Outage_Events
P5,Rajasthan,Wind,2026-02-18 07:00:00,2026,2,18,7,137.58,99.28,72.16,27.74,4.25,917.21,4.02,7765.41,219.57,80.57,0.91,49.85,88.6,1048.24,Active,2
P3,Gujarat,Solar,2026-02-18 08:00:00,2026,2,18,8,72.06,70.22,97.45,38.71,4.43,190.62,3.59,8457.75,224.11,73.46,1,50.05,52.12,980.75,Active,3
P2,Maharashtra,Wind,2026-02-18 09:00:00,2026,2,18,9,154.75,97.76,63.17,28.87,12.44,925.63,2.12,9652.79,235.35,25.6,0.73,49.8,27.96,1017.14,Active,1
P3,Karnataka,Hydro,2026-02-18 10:00:00,2026,2,18,10,85.85,18.51,21.56,24,6.2,280.1,2.62,2718.96,234.14,12.79,0.77,50.08,35.26,998.98,Active,3
P1,Tamil Nadu,Wind,2026-02-18 11:00:00,2026,2,18,11,95.02,47.63,50.13,32.83,7.72,26.92,1.85,3889.76,216.52,62.73,1,50.32,85.96,978.05,Inactive,1
P1,Tamil Nadu,Solar,2026-02-18 12:00:00,2026,2,18,12,365.91,31.12,8.5,44.69,13.41,154.1,4.59,5851.69,229.56,78.57,0.82,50.04,90.86,1034.4,Inactive,2
P2,Gujarat,Solar,2026-02-18 13:00:00,2026,2,18,13,268.32,102.36,38.15,29.23,6.86,513.54,1.15,6752.72,220.79,54.54,0.72,49.92,81.47,1030.96,Inactive,3
P5,Maharashtra,Wind,2026-02-18 14:00:00,2026,2,18,14,443.78,287.61,64.81,23.08,18.61,855.07,1.41,5099.99,218.54,56.12,0.77,49.9,25.49,1033.07,Inactive,2
P2,Karnataka,Solar,2026-02-18 15:00:00,2026,2,18,15,89.32,49.14,55.02,19.81,17.96,584.24,0.09,1821.75,211.53,31.29,0.85,50.38,56.98,1022.4,Active,0
P3,Tamil Nadu,Hydro,2026-02-18 16:00:00,2026,2,18,16,146.31,113.64,77.67,21.86,3.98,93.53,4.8,6017.13,226.43,27.5,0.88,49.8,77.4,1006.18,Active,3
P5,Karnataka,Hydro,2026-02-18 17:00:00,2026,2,18,17,326.04,175.76,53.91,22.8,1.68,469.85,3.46,3463.94,220.86,89.67,0.7,49.56,65.68,1035.44,Inactive,2
P4,Maharashtra,Wind,2026-02-18 18:00:00,2026,2,18,18,156.26,22.86,14.63,28.28,17.42,522.65,1.91,910.24,239.27,74.26,0.75,49.59,22.33,952.61,Inactive,2
P3,Gujarat,Solar,2026-02-18 19:00:00,2026,2,18,19,365.7,203.02,55.52,20.04,1.72,409.11,1.6,6824.35,222.39,64.39,0.8,50.4,69.71,960.16,Active,2
P4,Tamil Nadu,Wind,2026-02-18 20:00:00,2026,2,18,20,121.19,58.88,48.58,15.56,18.21,363.29,1.75,6940.56,215.32,83.01,0.88,49.82,27.5,955.02,Active,0
P5,Karnataka,Wind,2026-02-18 21:00:00,2026,2,18,21,352.43,301.6,85.58,19.41,2.98,516.52,2.75,2138.93,212.9,40.15,0.74,50.08,28.47,1009.32,Inactive,3
P1,Tamil Nadu,Wind,2026-02-18 22:00:00,2026,2,18,22,194.28,152.77,78.63,23.49,6.1,706.6,0.63,5506.96,237.54,37.1,0.79,49.93,76.79,1027.43,Active,0
P4,Tamil Nadu,Hydro,2026-02-18 23:00:00,2026,2,18,23,301.22,203.41,67.53,41.67,7.98,237.55,3.14,2251.45,214.85,89.52,0.97,50.42,45.13,1049.26,Active,1
P5,Tamil Nadu,Hydro,2026-02-19 00:00:00,2026,2,19,0,488.81,311.26,63.68,42.32,9.31,387.25,4.87,6980.71,233.87,78.9,0.71,49.79,25.88,1033.19,Active,1
P3,Rajasthan,Wind,2026-02-19 01:00:00,2026,2,19,1,113.86,17.04,14.97,44.02,14.08,301.57,3.18,5192.04,216.5,83.33,0.73,49.68,30.76,964.41,Active,1
P2,Karnataka,Hydro,2026-02-19 02:00:00,2026,2,19,2,445.57,65.36,14.67,25.55,7.5,719.09,0.98,5263.11,224.49,76.45,0.98,50.44,96.61,1017.11,Inactive,2
P2,Tamil Nadu,Wind,2026-02-19 03:00:00,2026,2,19,3,318.15,135.63,42.63,37.78,6.88,242.26,2.09,1631.33,230.58,38.63,0.72,49.65,98.4,1020.89,Inactive,2
P1,Gujarat,Solar,2026-02-19 04:00:00,2026,2,19,4,490.85,125.82,25.63,22.87,16.89,613.16,3.82,7905.48,223.95,15.68,0.82,50.43,30.83,989.02,Inactive,1
P3,Karnataka,Wind,2026-02-19 05:00:00,2026,2,19,5,58.77,24.96,42.47,24.78,5.16,710.05,2.05,490.82,217.97,11.24,0.78,50.1,70.83,965.63,Inactive,2
P1,Karnataka,Wind,2026-02-19 06:00:00,2026,2,19,6,369.23,171.78,46.52,31.05,1.71,52.32,4.59,1039.98,236.85,95.49,0.81,50.09,22.1,1024.96,Inactive,2
P5,Karnataka,Wind,2026-02-19 07:00:00,2026,2,19,7,483.61,47.94,9.91,39.57,12.26,387.29,1.44,1999.29,217.71,63.54,0.75,49.86,68.94,971.05,Active,2
P5,Rajasthan,Hydro,2026-02-19 08:00:00,2026,2,19,8,360.89,188.98,52.36,21.79,18.73,98.83,1.41,9903.53,235.92,45.07,0.87,49.8,31.17,1047.04,Inactive,0
P3,Gujarat,Hydro,2026-02-19 09:00:00,2026,2,19,9,323.99,14.96,4.62,21.88,16.76,581.26,3.64,1140.26,236.1,21.51,0.92,49.95,47.75,989.2,Active,2
P5,Tamil Nadu,Wind,2026-02-19 10:00:00,2026,2,19,10,144.97,118.19,81.53,44.65,5.04,643,2.69,8605.25,218.66,67.1,0.73,50.19,70.79,985.58,Inactive,3
P4,Tamil Nadu,Hydro,2026-02-19 11:00:00,2026,2,19,11,498.15,374.95,75.27,37,2.3,349.56,4.12,8744.6,222.15,48.56,0.73,50.41,31.32,1040.66,Active,2
P2,Rajasthan,Hydro,2026-02-19 12:00:00,2026,2,19,12,494.51,262.77,53.14,17.35,10.34,396.89,3.94,1382.28,231.74,80.33,0.86,49.95,88.94,1027.94,Active,3
P2,Gujarat,Hydro,2026-02-19 13:00:00,2026,2,19,13,380.55,143.22,37.64,43.9,8.26,949.53,1.02,6703.9,213.93,78.34,0.88,49.66,28.92,953.4,Inactive,1
P2,Tamil Nadu,Solar,2026-02-19 14:00:00,2026,2,19,14,76.78,23.71,30.88,44.3,8.7,191.49,0.95,3146.36,215.82,79.28,0.82,49.89,49.53,975.4,Inactive,0
P3,Rajasthan,Hydro,2026-02-19 15:00:00,2026,2,19,15,364.69,355.76,97.55,40.68,13.28,83.91,4.95,9903.32,224.9,30.66,0.9,50.02,80.86,980.83,Active,3
P5,Rajasthan,Wind,2026-02-19 16:00:00,2026,2,19,16,127.23,66.64,52.38,39.8,14.36,278.46,2.43,5685.81,230.26,59.34,0.73,49.79,60.99,1035.19,Inactive,3
P1,Rajasthan,Wind,2026-02-19 17:00:00,2026,2,19,17,379.68,186.64,49.16,22.61,9.94,33.61,1.51,4273.41,210.94,20.84,0.99,50.26,56.96,986.21,Active,1
P5,Gujarat,Hydro,2026-02-19 18:00:00,2026,2,19,18,483.42,301.82,62.43,20.25,7.26,772.29,2.82,8454.4,227.28,48.9,0.99,49.83,95.35,970.73,Active,2
P2,Karnataka,Wind,2026-02-19 19:00:00,2026,2,19,19,160.57,43.29,26.96,36.52,0.74,636.09,1.41,3410.9,220.06,54.28,0.83,49.88,40.76,1045.33,Active,3
P1,Rajasthan,Solar,2026-02-19 20:00:00,2026,2,19,20,167.37,51.04,30.5,23.89,17.38,455.02,4.15,1799.73,237.64,29.58,1,49.73,78.14,1039.77,Active,2
P3,Maharashtra,Solar,2026-02-19 21:00:00,2026,2,19,21,260.92,233.71,89.57,26.83,16.19,538.49,1.73,2022.8,231.08,21.63,0.89,49.83,73,988.93,Inactive,3
P3,Gujarat,Hydro,2026-02-19 22:00:00,2026,2,19,22,486.99,219.59,45.09,36.55,4.5,107.18,1.15,8831.53,227.35,71.54,1,50.39,26.99,993.99,Active,1
P1,Maharashtra,Hydro,2026-02-19 23:00:00,2026,2,19,23,343.98,260.36,75.69,19.34,1.66,543.35,0.84,5508.53,229.89,45.08,0.98,49.66,64.9,971.89,Inactive,3
P5,Karnataka,Hydro,2026-02-20 00:00:00,2026,2,20,0,324.86,229.43,70.62,25.46,12.41,233.57,2.86,4761.17,216.9,22.93,0.74,50.28,79.78,1035.07,Active,3
P3,Tamil Nadu,Wind,2026-02-20 01:00:00,2026,2,20,1,206.69,187.92,90.92,44.85,17.31,230.67,1.12,1363.55,222.57,23.04,0.97,50.16,53.76,1009.45,Inactive,2
P3,Gujarat,Hydro,2026-02-20 02:00:00,2026,2,20,2,479.11,324.23,67.67,24.7,12.16,573.84,3.98,5737.82,220.91,76.84,0.84,49.81,32.26,960.03,Active,2
P1,Maharashtra,Solar,2026-02-20 03:00:00,2026,2,20,3,378.39,225.7,59.65,15.9,12.06,922.01,4.08,8445.91,223.97,76.03,0.85,49.57,61.16,995.55,Inactive,0
P1,Tamil Nadu,Hydro,2026-02-20 04:00:00,2026,2,20,4,319.08,87.95,27.56,36.33,1.87,929.06,0.74,466.49,231.24,36.85,0.99,49.66,97.65,964.52,Active,3
P1,Karnataka,Hydro,2026-02-20 05:00:00,2026,2,20,5,466.84,343.26,73.53,36.03,8.73,173.43,1.99,5871.05,217.31,52.07,0.96,50.2,92.64,995.79,Inactive,1
P4,Gujarat,Solar,2026-02-20 06:00:00,2026,2,20,6,215.39,95.27,44.23,27.09,16.43,29.93,2.74,5535.57,232.02,69.18,0.72,50.15,50.88,999.7,Active,3
P4,Karnataka,Wind,2026-02-20 07:00:00,2026,2,20,7,472.16,34.98,7.41,40.44,13.09,469.02,4.89,1819.07,221.05,87.5,0.99,49.53,70.29,950.09,Inactive,0
P5,Gujarat,Solar,2026-02-20 08:00:00,2026,2,20,8,124.9,49.06,39.28,31.87,16.7,472.47,3.82,3340.79,222.57,83.49,0.95,49.71,61.37,1039.17,Inactive,1
P2,Maharashtra,Wind,2026-02-20 09:00:00,2026,2,20,9,314.58,86.66,27.55,25.26,13.23,42.81,3.97,5547.32,210.44,34.71,0.96,49.65,79,956.41,Active,2
P5,Rajasthan,Hydro,2026-02-20 10:00:00,2026,2,20,10,169.19,28.22,16.68,15.99,10.68,174.75,3.88,6878.66,224.46,87.59,0.88,50.25,74.82,989.14,Active,3
P1,Maharashtra,Wind,2026-02-20 11:00:00,2026,2,20,11,294.93,207.12,70.23,27.16,12.21,861.48,2.74,1028.31,216.85,93.98,0.74,49.69,31.92,998.81,Active,2
P2,Karnataka,Wind,2026-02-20 12:00:00,2026,2,20,12,134.42,23.64,17.59,28.89,4.96,764.56,1.7,4282.82,233.82,87.68,0.75,50.24,42.91,1035.5,Inactive,2
P1,Maharashtra,Solar,2026-02-20 13:00:00,2026,2,20,13,130.53,46.33,35.49,38.93,14.94,804.71,3.51,320.62,228.07,40.54,0.75,50.14,54.46,1018.09,Inactive,1
P2,Tamil Nadu,Wind,2026-02-20 14:00:00,2026,2,20,14,364.22,209.49,57.52,42.2,16.85,393.3,1.41,979.44,211.34,45.98,0.71,50.47,48.55,954.8,Active,3
P1,Gujarat,Hydro,2026-02-20 15:00:00,2026,2,20,15,357.43,156.9,43.9,31.04,0.88,539.29,1.12,3657.36,218.47,22.36,0.82,50.18,63.33,954.53,Inactive,3
P1,Karnataka,Wind,2026-02-20 16:00:00,2026,2,20,16,231.41,77.83,33.63,19.31,4.49,806.38,0.36,4817.2,226.38,70.39,0.99,50.24,80.84,983.88,Inactive,3
P3,Rajasthan,Wind,2026-02-20 17:00:00,2026,2,20,17,469.54,54.4,11.59,26.93,11.82,808.01,2.38,840.14,214.64,91.07,0.88,50.18,95.27,950.07,Inactive,0
P3,Gujarat,Solar,2026-02-20 18:00:00,2026,2,20,18,399.25,39.99,10.02,28,15.54,431.04,0.29,7988.74,221.61,78.07,0.89,49.87,71.97,975.53,Active,1
P1,Tamil Nadu,Solar,2026-02-20 19:00:00,2026,2,20,19,477.81,226.56,47.42,42.05,16.59,791.25,0.71,7816.27,213.43,63.78,0.79,49.84,29.42,978.48,Inactive,3
P2,Karnataka,Hydro,2026-02-20 20:00:00,2026,2,20,20,231.26,157.09,67.93,26.96,10.89,284.37,1.2,4560.81,227.79,41.93,0.98,49.85,63.93,961.42,Active,0
P3,Gujarat,Hydro,2026-02-20 21:00:00,2026,2,20,21,458.11,299.73,65.43,18.64,12.02,915.25,3.57,5708.87,210.68,60.98,0.93,50.17,30.26,988.27,Active,0
P5,Maharashtra,Solar,2026-02-20 22:00:00,2026,2,20,22,206.48,151.11,73.18,23.33,14.72,475.99,0.87,7043.96,235.49,86.34,0.93,50.04,55.84,974.61,Active,0
P4,Tamil Nadu,Wind,2026-02-20 23:00:00,2026,2,20,23,55.39,38.72,69.9,28.92,9.63,107.73,4.86,7711.97,220.89,88.39,0.93,50.01,67.7,984.02,Inactive,2
P5,Karnataka,Hydro,2026-02-21 00:00:00,2026,2,21,0,111.39,48.45,43.5,44.83,10.11,414,4.2,6898.15,239.43,96.51,0.74,50.03,55.21,1049.36,Active,0
P3,Tamil Nadu,Wind,2026-02-21 01:00:00,2026,2,21,1,86.95,45.22,52.01,27.06,3.24,996.09,2.22,900.06,236.42,29.29,0.88,50.23,99.58,1022.92,Inactive,3
P5,Rajasthan,Wind,2026-02-21 02:00:00,2026,2,21,2,199.93,100.76,50.4,17.52,5.34,395.34,3.46,9096.41,221.25,81.72,0.92,50.45,63.74,1038.25,Active,1
P5,Tamil Nadu,Wind,2026-02-21 03:00:00,2026,2,21,3,85.44,81.65,95.56,22.23,17.23,179.36,3.78,3880.65,231.37,32.74,0.9,50.02,29.21,985.17,Inactive,2
P4,Karnataka,Hydro,2026-02-21 04:00:00,2026,2,21,4,155.52,125.16,80.48,25.73,9.14,342.59,1.52,7972.33,229.1,30.48,0.74,50.17,60.63,969.67,Active,3
P5,Rajasthan,Wind,2026-02-21 05:00:00,2026,2,21,5,130.72,13.62,10.42,31.91,5.99,67.92,3.64,9802.17,225.3,91.94,0.84,50.4,95.89,1029.56,Inactive,1
P3,Karnataka,Wind,2026-02-21 06:00:00,2026,2,21,6,395.46,54.57,13.8,39.89,1.4,492.52,2.36,4391.89,212.46,14.58,0.83,50.13,22.39,1043.69,Active,0
P3,Maharashtra,Wind,2026-02-21 07:00:00,2026,2,21,7,142.87,15.16,10.61,21.08,17.27,55.15,2.01,2583.51,226.9,83.06,0.81,50.39,36.53,966.12,Inactive,1
P5,Maharashtra,Hydro,2026-02-21 08:00:00,2026,2,21,8,76.37,46.54,60.94,32.11,19.81,296.24,4.16,852.17,223.74,52.37,0.87,50.46,37.69,951.51,Inactive,0
P4,Rajasthan,Solar,2026-02-21 09:00:00,2026,2,21,9,55.93,43.12,77.1,29.38,11.65,454.48,1.56,6697.97,230.13,21.7,0.78,50.4,63.54,958.68,Active,2
P4,Karnataka,Hydro,2026-02-21 10:00:00,2026,2,21,10,430.26,221.66,51.52,26.63,6.61,650.42,3.67,7091.53,220.55,69.48,0.87,49.89,59.4,1042.49,Inactive,2
P5,Rajasthan,Hydro,2026-02-21 11:00:00,2026,2,21,11,212.62,99.52,46.81,44.44,2.31,11.5,0.52,5520.03,233.97,63.62,0.73,50.36,62.67,1010.88,Active,1
P3,Rajasthan,Wind,2026-02-21 12:00:00,2026,2,21,12,113.53,20.8,18.32,20.06,6.96,800.63,3.73,7675.28,226.71,24.91,0.84,49.68,77.22,1019.07,Inactive,3
P3,Gujarat,Wind,2026-02-21 13:00:00,2026,2,21,13,405.18,234.24,57.81,34.22,5.8,527.57,2.29,9718.05,217.13,24.37,0.89,49.88,29.84,984.08,Active,1
P3,Rajasthan,Solar,2026-02-21 14:00:00,2026,2,21,14,452.94,46.74,10.32,44.85,5.15,963.74,4.53,7897.09,213.53,18.01,0.94,49.58,78.29,1000.93,Inactive,0
P3,Rajasthan,Wind,2026-02-21 15:00:00,2026,2,21,15,484.6,345.17,71.23,37.68,7.94,903.06,2.79,5263.49,229.08,99.29,0.84,49.87,29,1014.78,Active,2
P5,Tamil Nadu,Wind,2026-02-21 16:00:00,2026,2,21,16,468.25,142.67,30.47,24.43,5.55,458.29,2.1,3875.89,231.76,12.31,0.8,49.57,25.51,953.15,Inactive,2
P3,Gujarat,Hydro,2026-02-21 17:00:00,2026,2,21,17,126.15,34.18,27.09,41.9,6.08,222.45,4.56,1889.54,231.39,42.48,0.74,50.09,61.39,1030.17,Inactive,2
P2,Gujarat,Solar,2026-02-21 18:00:00,2026,2,21,18,193.93,112.2,57.86,33,6.35,698.73,1.44,4466.57,237.9,35.92,0.97,50.48,47.12,983.39,Active,2
P1,Rajasthan,Solar,2026-02-21 19:00:00,2026,2,21,19,141.97,43.92,30.94,27.73,6.3,63.66,0.09,5200.51,217.57,61.03,0.81,50.4,21.58,966.05,Inactive,1
P5,Tamil Nadu,Wind,2026-02-21 20:00:00,2026,2,21,20,254.28,15.53,6.11,18.89,7.16,284.91,2.53,1379.98,219.15,60.6,0.89,50.2,73.06,1027.87,Inactive,2
P4,Maharashtra,Solar,2026-02-21 21:00:00,2026,2,21,21,325.54,130.13,39.97,23.41,2.1,266.97,4.18,915.99,219.12,58.76,0.76,49.97,49.58,1012.91,Inactive,1
P5,Maharashtra,Wind,2026-02-21 22:00:00,2026,2,21,22,130.47,52.63,40.34,23.04,10.58,174.54,3.33,9131.17,215.12,77.6,0.89,49.86,64.65,1028.44,Inactive,2
P1,Karnataka,Solar,2026-02-21 23:00:00,2026,2,21,23,347.31,23.07,6.64,32.92,11.41,18.95,3.15,171.81,222.87,30.6,0.72,50.15,74.43,970.33,Active,1
P3,Gujarat,Wind,2026-02-22 00:00:00,2026,2,22,0,250.79,181.99,72.57,26.36,0.79,73.01,1.74,7603.97,213.55,57.87,0.76,50.37,24.31,966.94,Active,1
P2,Karnataka,Solar,2026-02-22 01:00:00,2026,2,22,1,60.73,50.75,83.57,29.75,6.62,346.64,2.14,4850.11,226.95,17.59,0.78,49.98,32.16,1030.74,Inactive,0
P1,Gujarat,Wind,2026-02-22 02:00:00,2026,2,22,2,162.1,107.22,66.14,27.81,10.43,147.19,1.92,3117.2,228.22,61.27,0.98,50.38,45.8,1005.98,Active,0
P1,Rajasthan,Wind,2026-02-22 03:00:00,2026,2,22,3,367.61,311.31,84.68,35.2,19.8,337.78,1.59,7182,235.09,64.21,0.87,49.76,41.88,1010.75,Inactive,2
P4,Gujarat,Wind,2026-02-22 04:00:00,2026,2,22,4,403.34,122.49,30.37,27.39,11.03,532.69,4.03,5728.41,229.4,13.83,0.99,49.84,42.12,978.35,Inactive,1
P1,Gujarat,Wind,2026-02-22 05:00:00,2026,2,22,5,183.68,110.12,59.95,40.82,15.5,875.18,2.91,7447.19,224.26,46.62,0.94,49.97,32.15,1016.53,Active,0
P5,Maharashtra,Hydro,2026-02-22 06:00:00,2026,2,22,6,108.6,99.12,91.27,36.37,15.66,658.32,2.41,2797.12,216.5,65.34,0.95,49.85,93.51,1030.11,Active,0
P3,Karnataka,Solar,2026-02-22 07:00:00,2026,2,22,7,182.85,113.68,62.17,22.11,14.95,456.39,1.97,159.44,225.22,12.21,0.81,49.82,89.19,1013.16,Inactive,1
P1,Maharashtra,Hydro,2026-02-22 08:00:00,2026,2,22,8,347.76,42.86,12.32,23.06,7.86,175.33,2.98,4952.74,215.69,17.28,0.91,49.7,79.08,971.18,Inactive,2
P1,Tamil Nadu,Hydro,2026-02-22 09:00:00,2026,2,22,9,202.42,200.6,99.1,42.66,12.23,250.5,1.85,967.86,212.3,91.79,0.85,49.6,71.9,1042.61,Inactive,3
P1,Maharashtra,Hydro,2026-02-22 10:00:00,2026,2,22,10,172.6,77.15,44.7,41.59,7.95,185.8,4.8,3403.21,223.61,38.86,0.94,50.16,35.9,1036.86,Active,2
P2,Karnataka,Wind,2026-02-22 11:00:00,2026,2,22,11,316.67,35.91,11.34,32.38,2.72,412.25,3.12,8078.2,221.56,48.85,0.98,49.61,66.6,966.51,Active,1
P2,Maharashtra,Hydro,2026-02-22 12:00:00,2026,2,22,12,150.67,114.18,75.78,38.48,14.82,935.75,3.67,5526.36,211.58,72.39,0.87,49.71,30.12,1041.08,Active,0
P5,Tamil Nadu,Hydro,2026-02-22 13:00:00,2026,2,22,13,416.19,281.82,67.71,24.71,14.35,479.26,3.89,8557.94,228.04,52.54,0.9,49.63,49.69,972.3,Inactive,3
P5,Tamil Nadu,Hydro,2026-02-22 14:00:00,2026,2,22,14,191.99,190.29,99.11,21.33,11.75,720.45,3.22,1789.37,220,23.68,0.75,50.43,73.05,1003.44,Active,2
P5,Tamil Nadu,Hydro,2026-02-22 15:00:00,2026,2,22,15,273.88,159.24,58.14,26.93,13.41,304.55,0.7,1758.37,215.23,11.33,0.8,49.55,80.93,986.88,Active,0
P1,Tamil Nadu,Solar,2026-02-22 16:00:00,2026,2,22,16,446.37,285.92,64.05,25.3,11.03,880.59,4.41,6669.65,220.41,93.57,0.75,50.12,75.79,1011.99,Inactive,3
P4,Gujarat,Wind,2026-02-22 17:00:00,2026,2,22,17,214.39,151.87,70.84,42,10.67,561.01,2.59,4447.79,236.45,30.62,0.97,50.14,58.76,1038.16,Inactive,3
P5,Tamil Nadu,Solar,2026-02-22 18:00:00,2026,2,22,18,480.98,43.09,8.96,43.4,19.44,461.55,3.16,1214.24,210.78,26.51,0.94,50.5,84.78,989.56,Active,2
P4,Maharashtra,Wind,2026-02-22 19:00:00,2026,2,22,19,266.18,179.67,67.5,37.19,6.42,201.64,0.62,3091.34,219.06,80.27,0.98,49.57,40.2,1004.04,Inactive,1
P1,Karnataka,Wind,2026-02-22 20:00:00,2026,2,22,20,110.47,28.71,25.99,44.39,13.72,976.7,1.97,3105.59,212.03,79.09,0.85,50.19,65.78,992.31,Inactive,2
P5,Gujarat,Solar,2026-02-22 21:00:00,2026,2,22,21,463.32,275.31,59.42,44.1,15.18,348.88,3.44,4389.32,221.29,17.76,0.85,49.63,84.46,971.62,Inactive,3
P2,Karnataka,Solar,2026-02-22 22:00:00,2026,2,22,22,431.32,248.28,57.56,35.24,17.81,293.43,0.38,153.62,226.84,91.54,0.9,49.56,76.63,961.56,Active,0
P4,Gujarat,Solar,2026-02-22 23:00:00,2026,2,22,23,404.6,220.07,54.39,23.18,5.2,380.94,3.89,3150.57,222.64,24.85,0.84,49.92,21.12,1024.06,Inactive,0
P5,Rajasthan,Wind,2026-02-23 00:00:00,2026,2,23,0,56.13,38.06,67.81,38.65,6.8,729.05,4.94,4902.17,233.82,48.5,0.92,49.91,94.53,1035.51,Active,3
P4,Tamil Nadu,Wind,2026-02-23 01:00:00,2026,2,23,1,275.81,148.7,53.91,21.29,0.89,718.56,0.2,4141.63,233.77,12.13,0.94,50.42,72.92,985.05,Active,0
P4,Rajasthan,Hydro,2026-02-23 02:00:00,2026,2,23,2,117.12,81.8,69.84,25.26,8.17,363.94,3.45,596.52,221.6,63.52,0.99,50.04,35.25,1017,Active,2
P5,Gujarat,Solar,2026-02-23 03:00:00,2026,2,23,3,131.87,32.7,24.8,25.81,16.59,153.22,4.2,9532.05,215.65,83.11,0.75,50.35,72.65,1011.43,Inactive,3
P4,Gujarat,Solar,2026-02-23 04:00:00,2026,2,23,4,232.17,196.4,84.59,20.9,16.1,78.05,3.12,6056.39,234.08,34.75,0.89,49.57,91.88,960.21,Inactive,2
P3,Maharashtra,Solar,2026-02-23 05:00:00,2026,2,23,5,336.7,255.9,76,34.36,15.6,603.36,0.65,8667.19,214.56,63.07,0.91,49.81,35.67,976.55,Inactive,3
P2,Karnataka,Hydro,2026-02-23 06:00:00,2026,2,23,6,315.75,72.14,22.85,34.75,4.04,651.47,2.63,1235.72,237.04,70.14,0.9,49.92,32.92,985.83,Active,0
P2,Karnataka,Hydro,2026-02-23 07:00:00,2026,2,23,7,383.41,21.6,5.63,22.2,15.27,10.34,4.81,8564.99,220.59,98.97,0.93,49.86,24.28,1041.37,Active,2
P1,Tamil Nadu,Hydro,2026-02-23 08:00:00,2026,2,23,8,142.2,130.28,91.62,18.44,7.3,892.32,1.24,4803.98,222.07,41.37,0.98,49.61,45.91,975.83,Active,1
P2,Tamil Nadu,Wind,2026-02-23 09:00:00,2026,2,23,9,217.61,16.93,7.78,32.56,0.25,610.14,1.14,4578.39,229.8,33.13,0.96,49.89,27.7,1048.87,Active,0
P5,Karnataka,Solar,2026-02-23 10:00:00,2026,2,23,10,56.31,35.7,63.4,38.96,14.21,158.72,2.2,8496.4,214.31,70.02,0.89,50.14,69.88,1031.18,Inactive,1
P5,Rajasthan,Hydro,2026-02-23 11:00:00,2026,2,23,11,326.26,68.88,21.11,21.2,7.67,17.97,0.44,8428.85,217.13,35.89,0.73,50.41,56.37,972.9,Inactive,0
P1,Rajasthan,Wind,2026-02-23 12:00:00,2026,2,23,12,95.07,13.57,14.27,29.23,0.22,772.99,4.84,2232.11,222.71,86.39,0.73,50.09,37.2,994.39,Active,0
P2,Maharashtra,Solar,2026-02-23 13:00:00,2026,2,23,13,459.05,297.08,64.72,30.81,13.99,199.94,1.94,3642.17,210.44,24.47,0.76,50.04,63.82,1030.6,Active,1
P3,Maharashtra,Hydro,2026-02-23 14:00:00,2026,2,23,14,93.13,13.76,14.78,15.71,8.96,928.69,3.04,4338.97,224.29,77.3,0.72,50.15,41.28,970.97,Active,0
P2,Karnataka,Solar,2026-02-23 15:00:00,2026,2,23,15,161.72,105.43,65.19,18.37,3.13,513.06,4.12,1255.7,227.69,65.18,1,50.02,75.67,956.27,Active,0
P5,Maharashtra,Hydro,2026-02-23 16:00:00,2026,2,23,16,393.64,118.53,30.11,44.41,13.43,732.39,0.64,7550.91,212.34,58.17,0.78,50.17,52.05,1039.05,Active,1
P2,Karnataka,Solar,2026-02-23 17:00:00,2026,2,23,17,280.42,106.3,37.91,19.83,5.72,573.3,0.88,5648,239.18,68.55,0.83,50.02,39.46,997.74,Active,2
P2,Tamil Nadu,Hydro,2026-02-23 18:00:00,2026,2,23,18,52.94,36.51,68.96,22.43,11.09,208.55,4.79,5397.86,238.74,93.17,0.86,50.06,27.42,966.74,Inactive,3
P5,Rajasthan,Wind,2026-02-23 19:00:00,2026,2,23,19,265.13,36.79,13.88,26.75,4.7,502.47,0.7,5540.92,233.95,96.81,0.74,50.16,43.01,992.14,Active,0
P3,Rajasthan,Wind,2026-02-23 20:00:00,2026,2,23,20,481.01,207.4,43.12,30.92,16.89,756.47,1.36,7440.71,228.12,16.16,0.95,50.48,39.38,967.88,Inactive,3
P4,Karnataka,Wind,2026-02-23 21:00:00,2026,2,23,21,51.88,41.52,80.03,19.19,2.93,760.29,0.52,2809.7,229.15,93.27,0.77,49.69,71.71,957.32,Active,0
P4,Tamil Nadu,Wind,2026-02-23 22:00:00,2026,2,23,22,158.84,57.67,36.31,27.5,1.23,707.21,2.92,4862.04,215.53,69.35,1,49.97,86.25,1023.11,Active,0
P2,Gujarat,Hydro,2026-02-23 23:00:00,2026,2,23,23,192.01,151.26,78.78,17.02,14.68,154.1,0.86,7628.01,212.48,74.03,0.91,49.89,25.27,1033.72,Active,2
P3,Maharashtra,Wind,2026-02-24 00:00:00,2026,2,24,0,483.16,136.62,28.28,34.37,19,163.52,2.37,4087.73,212.74,21.35,0.97,49.7,63.71,989.21,Active,1
P5,Karnataka,Wind,2026-02-24 01:00:00,2026,2,24,1,435.88,54.7,12.55,39.68,2.21,242.43,4.05,1550.16,214.45,20.26,0.98,49.62,26.42,1045.57,Inactive,0
